8550,4,400,10/26/17,8:45:00,10:00:00,4A dress rehearsal
9139,7,400,10/26/17,9:05:00,10:00:00,US Class
9161,7,400,10/26/17,11:15:00,12:10:00,US Class
9183,7,400,10/26/17,13:10:00,14:00:00,US Class
9337,3,400,10/26/17,13:10:00,14:00:00,US Class
9492,4,394,10/26/17,10:20:00,11:15:00,3D play rehearsal
9546,4,470,10/26/17,11:15:00,15:10:00,Gym classes in case of rain
8551,4,400,10/27/17,8:45:00,10:00:00,4A play
9493,4,394,10/27/17,11:40:00,12:15:00,3D play rehearsal
9535,4,470,10/27/17,10:10:00,11:00:00,US Assembly
8523,7,400,10/30/17,15:30:00,16:45:00,ASE-Chess
9026,7,400,10/30/17,9:05:00,12:10:00,US Class
9224,3,400,10/30/17,11:15:00,12:10:00,US Class
9432,3,400,10/30/17,19:00:00,20:30:00,Development Committee-Missy
9494,4,394,10/30/17,9:00:00,10:00:00,3D play rehearsal
9536,4,470,10/30/17,10:00:00,11:00:00,1F Rehearsal
9049,7,400,10/31/17,10:20:00,12:10:00,US Class
9247,3,400,10/31/17,10:20:00,12:10:00,US Class
9360,3,470,10/31/17,9:00:00,10:00:00,Admin. Meeting
9495,4,394,10/31/17,9:00:00,10:00:00,3D play rehearsal
9537,4,470,10/31/17,13:00:00,14:00:00,1F Rehearsal
9543,4,400,10/31/17,12:10:00,12:40:00,T. Scott - 8th gr meeting
8438,4,400,11/1/17,19:00:00,21:00:00,Unselfie Author - PC Event
9072,7,400,11/1/17,9:05:00,12:10:00,US Class
9270,3,400,11/1/17,9:05:00,12:10:00,US Class
9417,7,400,11/1/17,16:00:00,17:15:00,yoga
9496,4,394,11/1/17,9:00:00,10:00:00,3D play rehearsal
9534,4,400,11/1/17,12:10:00,13:10:00,Ranney Visit - 8t gr. - Brandon
9549,4,470,11/1/17,13:10:00,15:25:00,3D Play setup
8526,7,400,11/2/17,15:30:00,16:45:00,ASE-chess
8552,4,400,11/2/17,8:45:00,10:00:00,3D dress rehearsal
9095,7,400,11/2/17,9:05:00,12:10:00,US Class
9293,3,400,11/2/17,11:15:00,12:10:00,US Class
9522,3,470,11/2/17,8:30:00,10:00:00,PR Committee
8434,3,470,11/3/17,8:00:00,14:00:00,Trustees' Day
8576,7,400,11/3/17,12:35:00,14:00:00,US Faculty MEeting
9118,7,400,11/3/17,8:50:00,10:10:00,US Class
9382,4,400,11/3/17,8:45:00,10:00:00,3D play
9460,7,470,11/3/17,10:10:00,12:35:00,Trustees Day
9504,4,0,11/3/17,13:00:00,15:40:00,Full Faculty - Dr. Greco
8527,7,400,11/6/17,15:30:00,16:45:00,ASE - chess
9140,7,400,11/6/17,9:05:00,10:00:00,US Class
9162,7,400,11/6/17,11:15:00,12:10:00,US Class
9184,7,400,11/6/17,13:10:00,14:00:00,US Class
9338,3,400,11/6/17,13:10:00,14:00:00,US Class
9538,4,470,11/6/17,14:00:00,15:00:00,1F Play Rehearsal
9004,4,400,11/7/17,11:15:00,12:10:00,US Assembly
9438,7,400,11/7/17,14:50:00,15:30:00,Student Council
9523,3,470,11/7/17,15:45:00,16:45:00,Diversity Meeting
9539,4,470,11/7/17,10:20:00,11:15:00,1F Rehearsal
9027,7,400,11/8/17,9:05:00,12:10:00,US Class
9225,3,400,11/8/17,11:15:00,12:10:00,US Class
9418,7,400,11/8/17,16:00:00,17:15:00,yoga
9540,4,470,11/8/17,8:00:00,10:40:00,1F Play setup
8532,7,400,11/9/17,15:45:00,16:45:00,ASE-Chess
8553,4,400,11/9/17,13:15:00,14:15:00,1F dress rehearsal
9050,7,400,11/9/17,10:20:00,12:10:00,US Class
9248,3,400,11/9/17,10:20:00,12:10:00,US Class
9361,3,470,11/9/17,9:00:00,10:00:00,Admin. Meeting
8554,4,400,11/10/17,8:30:00,10:00:00,1F play
9073,7,400,11/10/17,8:50:00,11:00:00,US Class
9271,3,400,11/10/17,8:50:00,11:00:00,US Class
8533,7,400,11/13/17,15:30:00,16:45:00,ASE-chess
9096,7,400,11/13/17,9:05:00,12:10:00,US Class
9294,3,400,11/13/17,11:15:00,12:10:00,US Class
9119,7,400,11/14/17,9:05:00,11:15:00,US Class
9317,3,400,11/14/17,9:05:00,11:15:00,US Class
9533,4,400,11/14/17,12:10:00,12:40:00,Veteran's Day Speaker - 5th gr. - tent - Tony I
9141,7,400,11/15/17,9:05:00,10:00:00,US Class
9163,7,400,11/15/17,11:15:00,12:10:00,US Class
9185,7,400,11/15/17,13:10:00,14:00:00,US Class
9339,3,400,11/15/17,13:10:00,14:00:00,US Class
9419,7,400,11/15/17,16:00:00,17:15:00,yoga
9471,3,470,11/15/17,8:05:00,9:30:00,EPC Mtg.
8535,7,400,11/16/17,15:30:00,16:45:00,ASE-chess
9005,4,400,11/16/17,11:15:00,12:10:00,US Assembly - 5th gr. play ?
9385,4,400,11/16/17,8:45:00,10:00:00,5th gr. dress rehearsal - tent
9439,7,400,11/16/17,14:50:00,15:30:00,Student Council
9524,3,470,11/16/17,8:30:00,10:00:00,PR Committee
9028,7,400,11/17/17,8:50:00,11:00:00,US Class
9226,3,400,11/17/17,10:20:00,11:00:00,US Class
9384,4,400,11/17/17,8:45:00,10:00:00,5th gr. play #1
9396,5,400,11/17/17,15:00:00,19:00:00,Horizons
8536,7,400,11/27/17,15:30:00,16:45:00,ASE-Chess
9051,7,400,11/27/17,10:20:00,12:10:00,US Class
9249,3,400,11/27/17,10:20:00,12:10:00,US Class
9362,3,470,11/27/17,9:00:00,10:00:00,Admin. Room
9074,7,400,11/28/17,9:05:00,12:10:00,US Class
9272,3,400,11/28/17,9:05:00,12:10:00,US Class
9399,3,400,11/28/17,19:30:00,21:00:00,Finance Committee
9506,5,400,11/28/17,8:15:00,9:15:00,LS Coffee Talk - Report Cards w/ Nancy
9097,7,400,11/29/17,9:05:00,12:10:00,US Class
9295,3,400,11/29/17,11:15:00,12:10:00,US Class
9420,7,400,11/29/17,16:00:00,17:15:00,yoga
9547,3,470,11/29/17,8:05:00,10:00:00,Risk Meeting
8538,7,400,11/30/17,15:30:00,16:45:00,ASE-chess
9120,7,400,11/30/17,9:05:00,11:15:00,US Class
9318,3,400,11/30/17,9:05:00,11:15:00,US Class
9386,4,400,11/30/17,8:45:00,10:00:00,2W dress rehearsal
8577,7,400,12/1/17,12:25:00,14:00:00,5/6 Advisor's Meeting
9142,7,400,12/1/17,8:50:00,9:30:00,US Class
9164,7,400,12/1/17,11:15:00,12:10:00,US Class
9186,7,400,12/1/17,11:00:00,11:40:00,US Class
9340,3,400,12/1/17,11:00:00,11:40:00,US Class
9387,4,400,12/1/17,8:45:00,10:00:00,2W play
8378,3,400,12/4/17,19:30:00,21:00:00,BOT Meeting
8539,7,400,12/4/17,15:30:00,16:45:00,ASE-chess
9006,4,400,12/4/17,11:15:00,12:10:00,US Assembly
9440,7,400,12/4/17,14:50:00,15:30:00,Student Council
9548,3,470,12/4/17,8:05:00,10:00:00,Risk Committee
9029,7,400,12/5/17,9:05:00,12:10:00,US Class
9227,3,400,12/5/17,11:15:00,12:10:00,US Class
9356,4,443,12/5/17,12:00:00,12:45:00,Holiday Program Rehearsal
9052,7,400,12/6/17,10:20:00,12:10:00,US Class
9250,3,400,12/6/17,10:20:00,12:10:00,US Class
9363,3,470,12/6/17,9:00:00,10:00:00,Admin. Meeting
9421,7,400,12/6/17,16:00:00,17:15:00,yoga
8541,7,400,12/7/17,15:35:00,16:45:00,ASE-chess
9075,7,400,12/7/17,9:05:00,12:10:00,US Class
9273,3,400,12/7/17,9:05:00,12:10:00,US Class
9389,4,400,12/7/17,8:45:00,10:00:00,LS Drama dress rehearsal ?
8578,7,400,12/8/17,12:30:00,14:00:00,7/8 Advisors Meeting
9098,7,400,12/8/17,8:50:00,11:00:00,US Class
9296,3,400,12/8/17,10:20:00,11:00:00,US Class
9388,4,400,12/8/17,8:45:00,10:00:00,LS Drama Club play
8543,7,400,12/11/17,15:30:00,16:45:00,ASE-chess
9121,7,400,12/11/17,9:05:00,11:15:00,US Class
9319,3,400,12/11/17,9:05:00,11:15:00,US Class
9357,4,443,12/11/17,12:00:00,12:45:00,Holiday Program Rehearsal
8490,4,490,12/12/17,9:00:00,10:00:00,N/PK Holiday Concert Practice
9143,7,400,12/12/17,9:05:00,10:00:00,US Class
9165,7,400,12/12/17,11:15:00,12:10:00,US Class
9187,7,400,12/12/17,13:10:00,14:00:00,US Class
9341,3,400,12/12/17,13:10:00,14:00:00,US Class
8386,3,400,12/13/17,19:00:00,20:30:00,Horizons BOT Mtg. - LH
8489,4,490,12/13/17,9:00:00,10:00:00,N/PK Holiday Concert Practice
9007,4,400,12/13/17,11:15:00,12:10:00,US Assembly
9358,4,443,12/13/17,12:15:00,12:45:00,Holiday Program Rehearsal
9422,7,400,12/13/17,16:00:00,17:15:00,yoga
9441,7,400,12/13/17,14:50:00,15:30:00,Student Council
8488,4,490,12/14/17,9:00:00,10:00:00,N/PK Holiday Concert Practice
9030,7,400,12/14/17,9:05:00,12:10:00,US Class
9228,3,400,12/14/17,11:15:00,12:10:00,US Class
9413,3,400,12/14/17,19:30:00,21:00:00,COT Meeting - Danielle Greene
9468,3,470,12/14/17,8:10:00,10:00:00,EPC Meeting
8555,3,400,12/15/17,8:00:00,12:30:00,PC Holiday Breakfast
9053,7,400,12/15/17,9:30:00,11:00:00,US Class
9251,3,400,12/15/17,9:30:00,11:00:00,US Class
8487,4,490,12/18/17,9:00:00,10:00:00,N/PK Holiday Concert Practice
9076,7,400,12/18/17,9:05:00,12:10:00,US Class
9274,3,400,12/18/17,9:05:00,12:10:00,US Class
8486,4,490,12/19/17,9:00:00,10:00:00,N/PK Holiday Concert Practice
9099,7,400,12/19/17,9:05:00,12:10:00,US Class
9297,3,400,12/19/17,11:15:00,12:10:00,US Class
1586,6,400,12/20/17,9:30:00,10:45:00,ECC Holiday Concert
8414,7,400,12/20/17,16:00:00,17:15:00,Faculty Yoga
8500,5,400,12/20/17,12:30:00,14:00:00,Full Faculty Lunch
9122,7,400,12/20/17,9:05:00,11:15:00,US Class
9320,3,400,12/20/17,9:05:00,11:15:00,US Class
